Compare Experiments Report,Mon Nov 17 13:39:42 2025,,,,,,,,,,,,,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,,,,
VEPH1,8.0002,0,0,0,8.0002,0.81215832,,"[Minus], [# of exons: 14], [Gene type: NM]","chr3:65,857,480-66,100,759",NM_145820,"Veph1, ventricular zone expressed PH domain-containing 1, ventricular zone-expressed PH domain-containing protein 1|protein melted homolog, Predicted to have phosphatidylinositol-5-phosphate binding activity. Predicted to be involved in negative regulation of SMAD protein signal transduction and negative regulation of transforming growth factor beta receptor signaling pathway. Predicted to localize to plasma membrane. Is expressed in central nervous system; eye; and metanephros. Orthologous to human VEPH1 (ventricular zone expressed PH domain containing 1).",plasma membrane (GO:0005886); regulation of signal transduction (GO:0009966); phosphatidylinositol-5-phosphate binding (GO:0010314); membrane (GO:0016020); negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512); negative regulation of SMAD protein signal transduction (GO:0060392),Veph1,1.0457071,1.0457071,0.009321378,0.009976648,1,0.49334861,-2.0269643,0.035920436,0.017530847,1,0.38738432,-2.5814158,0.05643275,0.024363072,1,0.35049427,-2.8531137,0.81215832,0.20829513,0.041467903
PLTP,8.0002,0,0,0,8.0002,51.51784,,"[Minus], [# of exons: 16], [Gene type: NM]","chr2:164,665,018-164,683,208",NM_011125,"Pltp, phospholipid transfer protein, phospholipid transfer protein|lipid transfer protein II, Exhibits lipid transfer activity. Involved in flagellated sperm motility and vitamin E biosynthetic process. Localizes to extracellular space. Is expressed in dental placode; humerus cartilage condensation; oral epithelium; and tooth epithelium. Used to study dry eye syndrome. Orthologous to human PLTP (phospholipid transfer protein).",extracellular region (GO:0005576); extracellular space (GO:0005615); nucleus (GO:0005634); lipid metabolic process (GO:0006629); lipid transport (GO:0006869); high-density lipoprotein particle binding (GO:0008035); lipid binding (GO:0008289); phosphatidylethanolamine binding (GO:0008429); phosphatidylcholine transporter activity (GO:0008525); phosphatidylinositol transporter activity (GO:0008526); vitamin E biosynthetic process (GO:0010189); positive regulation of cholesterol efflux (GO:0010875); phospholipid transport (GO:0015914); diacylglycerol binding (GO:0019992); low-density lipoprotein particle binding (GO:0030169); flagellated sperm motility (GO:0030317); phosphatidylcholine binding (GO:0031210); very-low-density lipoprotein particle binding (GO:0034189); high-density lipoprotein particle (GO:0034364); high-density lipoprotein particle remodeling (GO:0034375); ceramide transport (GO:0035627); glycolipid transport (GO:0046836); phosphatidic acid binding (GO:0070300); ceramide binding (GO:0097001); intermembrane phospholipid transfer activity (GO:0120014); intermembrane ceramide transfer activity (GO:0120017); intermembrane phosphotidylcholine transfer activity (GO:0120019); intermembrane cholesterol transfer activity (GO:0120020); phosphatidylglycerol binding (GO:1901611); phosphatidylethanolamine transporter activity (GO:1904121); phosphatidic acid transporter activity (GO:1990050),Pltp,1.0083376,1.0083376,12.869497,12.346992,1,0.51468169,-1.9429485,44.210717,25.369271,0.25118016,0.48705159,-2.0531706,43.930593,22.832374,0.33179283,0.34405901,-2.9064782,51.51784,12.352366,0.046268233
PHEX,8.0002,0,0,0,8.0002,0.26619087,,"[Minus], [# of exons: 22], [Gene type: NM]","chrX:153,596,618-153,853,218",NM_011077,"Phex, phosphate regulating endopeptidase homolog, X-linked, phosphate-regulating neutral endopeptidase PHEX|Metalloendopeptidase homolog PEX (Phosphate regulating neutral endopeptidase) (X-linked hypophosphatemia protein) (HYP) (Vitamin D-resistant hypophosphatemic rickets protein)|X-linked hypophosphatemia protein|X-linked phosphate regulating endopeptidase|phosphate regulating gene with homologies to endopeptidases on the X chromosome (hypophosphatemia, vitamin D resistant rickets)|phosphate regulating neutral endopeptidase|vitamin D-resistant hypophosphatemic rickets protein, Predicted to have metalloendopeptidase activity. Involved in bone mineralization; odontogenesis; and organophosphate metabolic process. Localizes to Golgi apparatus; endoplasmic reticulum; and perinuclear region of cytoplasm. Is expressed in several structures, including chondrocranium; epidermis; limb; liver; and tooth. Used to study X-linked dominant hypophosphatemic rickets and otitis media. Human ortholog(s) of this gene implicated in X-linked dominant hypophosphatemic rickets. Orthologous to human PHEX (phosphate regulating endopeptidase homolog X-linked).",metalloendopeptidase activity (GO:0004222); endoplasmic reticulum (GO:0005783); Golgi apparatus (GO:0005794); plasma membrane (GO:0005886); proteolysis (GO:0006508); peptidase activity (GO:0008233); metallopeptidase activity (GO:0008237); membrane (GO:0016020); integral component of membrane (GO:0016021); protein processing (GO:0016485); hydrolase activity (GO:0016787); organophosphate metabolic process (GO:0019637); bone mineralization (GO:0030282); biomineral tissue development (GO:0031214); odontogenesis (GO:0042476); metal ion binding (GO:0046872); perinuclear region of cytoplasm (GO:0048471),Phex,0.14117718,-7.0832977,0.004083286,0.000399683,1,0.41661158,-2.4003173,0.004114586,0.001690142,1,0.21615284,-4.626356,0.009292838,0.001913153,1,0.1687341,-5.9264843,0.26619087,0.029660897,0.031390261
SGSM1,8.0002,0,0,0,8.0002,3.9900639,,"[Minus], [# of exons: 26], [Gene type: NM]","chr5:113,672,240-113,739,806",NM_001162965 NM_001254731 NM_001309526 NM_001309528 NM_172718,"Sgsm1, small G protein signaling modulator 1, small G protein signaling modulator 1|RUN and TBC1 domain containing 2|RUN and TBC1 domain-containing protein 2|nurr1-interacting protein, Exhibits small GTPase binding activity. Involved in positive regulation of transcription by RNA polymerase II. Localizes to cytoplasmic vesicle membrane. Is expressed in several structures, including brain. Orthologous to human SGSM1 (small G protein signaling modulator 1).",GTPase activator activity (GO:0005096); protein binding (GO:0005515); cytoplasm (GO:0005737); Golgi apparatus (GO:0005794); cytosol (GO:0005829); intracellular protein transport (GO:0006886); membrane (GO:0016020); cytoplasmic vesicle membrane (GO:0030659); small GTPase binding (GO:0031267); cytoplasmic vesicle (GO:0031410); positive regulation of transcription by RNA polymerase II (GO:0045944); activation of GTPase activity (GO:0090630),Sgsm1,0.49716156,-2.0114186,0.50570539,0.23947931,1,0.32423327,-3.0841993,0.92915008,0.34132988,0.058199587,0.39112798,-2.5567079,0.57900779,0.2416726,0.23587979,0.29360668,-3.4059171,3.9900639,0.81399509,0.022312856
GM11541,8.0002,0,0,0,8.0002,4.7399432,,"[Minus], [# of exons: 2], [Gene type: NM]","chr11:94,555,812-94,565,813",NM_001007584,"Gm11541, predicted gene 11541, uncharacterized protein LOC432589",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),Gm11541,0.051853151,-19.2852312,0.080155436,0,1,0.1708843,-5.8519126,0.15146396,0.021673062,1,0.023913744,-41.8169567,0.2226418,0,0.68715804,0.08753533,-11.4239588,4.7399432,0.27505815,0.040519671
GJB4,8.0002,0,0,0,8.0002,14.026753,,"[Minus], [# of exons: 2], [Gene type: NM]","chr4:127,028,330-127,031,325",NM_008127,"Gjb4, gap junction protein, beta 4, gap junction beta-4 protein|connexin b|connexin-30.3|gap junction membrane channel protein beta 4, Exhibits gap junction channel activity. Involved in several processes, including gap junction-mediated intercellular transport; olfactory behavior; and sensory perception of smell. Localizes to connexin complex and integral component of plasma membrane. Is expressed in early conceptus and testis. Human ortholog(s) of this gene implicated in erythrokeratodermia variabilis and erythrokeratodermia variabilis et progressiva 2. Orthologous to human GJB4 (gap junction protein beta 4).",gap junction channel activity (GO:0005243); protein binding (GO:0005515); nucleoplasm (GO:0005654); nucleolus (GO:0005730); plasma membrane (GO:0005886); integral component of plasma membrane (GO:0005887); gap junction (GO:0005921); connexin complex (GO:0005922); cell communication (GO:0007154); cell-cell signaling (GO:0007267); sensory perception of smell (GO:0007608); membrane (GO:0016020); integral component of membrane (GO:0016021); cell junction (GO:0030054); olfactory behavior (GO:0042048); gap junction-mediated intercellular transport (GO:1990349),Gjb4,0.035278116,-28.3461851,1.7227794,0.039174234,1,0.094660933,-10.5640201,4.6826463,0.60459316,0.68552932,0.10857016,-9.2106342,6.2784738,0.74489573,0.7960077,0.003568157,-280.2567379,14.026753,0,0.044070405
4930594M17RIK,8.0002,0,0,0,8.0002,1.1267327,,"[Minus], [# of exons: 2], [Gene type: lincRNA]","chr18:81,422,943-81,432,805",AK016392,"4930594M17Rik, RIKEN cDNA 4930594M17 gene, uncharacterized protein LOC75937",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),4930594M17Rik,1,1,0,0,1,0.088265748,-11.3294231,0.063067575,0,1,1,1,0,0,1,0.076436768,-13.0827091,1.1267327,0.054968598,0.0373301
GM44707,8.0002,0,0,0,8.0002,6.3881414,,"[Minus], [# of exons: 2], [Gene type: lincRNA]","chr7:51,111,456-51,112,783",,"Gm44707, ",,Gm44707,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0.015590808,-64.1403595,6.3881414,0,0.049155261
GM47770,8.0002,0,0,0,8.0002,3.8178056,,"[Minus], [# of exons: 2], [Gene type: lincRNA]","chr10:17,242,419-17,246,720",,"Gm47770, ",,Gm47770,1.0605466,1.0605466,0.019718189,0.0238453,1,0.20230282,-4.9430848,0.33377483,0.075636873,1,0.14871587,-6.7242321,0.34370684,0.038123348,1,0.030290566,-33.0135793,3.8178056,0.050625423,0.002647321
NC_INTER_CX_15244,8.0002,0,0,0,8.0002,7.2183598,,"[Plus], [# Lnc isoforms: 10], [# of exons: 1], [Gene type: lncRNA]","chrX:9,364,108-9,374,686",,"lnc_inter_chrX_15244, ",,lnc_inter_chrX_15244,0.28688309,-3.4857405,0.008409107,0,1,0.16778721,-5.9599298,0.16098819,0.028085504,1,0.083232286,-12.0145684,0.22229642,0.015469688,1,0.15617584,-6.4030388,7.2183598,0.78685331,0.000523226
NC_INTER_C13_24552,8.0002,0,0,0,8.0002,99.689741,,"[Plus], [# Lnc isoforms: 12], [# of exons: 1], [Gene type: lncRNA]","chr13:87,770,773-87,772,593",,"lnc_inter_chr13_24552, ",,lnc_inter_chr13_24552,0.3484563,-2.8698003,5.0513286,1.639674,1,0.6010766,-1.6636815,5.4786496,3.5231767,1,0.62389736,-1.6028278,11.793112,7.872098,1,0.32387662,-3.0875955,99.689741,23.692984,0.017912805
NC_INTER_C16_28698,8.0002,0,0,0,8.0002,24.762841,,"[Plus], [# Lnc isoforms: 12], [# of exons: 1], [Gene type: lncRNA]","chr16:86,196,507-86,201,717",,"lnc_inter_chr16_28698, ",,lnc_inter_chr16_28698,0.23155845,-4.318564,0.21977156,0.042779259,1,0.40254855,-2.4841724,2.568479,1.2186243,1,0.31890672,-3.1357132,3.3336455,1.1567612,0.20882771,0.26693927,-3.7461704,24.762841,4.7615815,0.003815406
NC_INTER_C2_1451,8.0002,0,0,0,8.0002,4.8923812,,"[Plus], [# Lnc isoforms: 17], [# of exons: 5], [Gene type: lncRNA]","chr2:70,761,136-70,777,894",,"lnc_inter_chr2_1451, ",,lnc_inter_chr2_1451,0.21575427,-4.6349025,0.068788739,0.01241865,1,0.21710604,-4.6060442,0.26021986,0.05459866,0.76035167,0.050115833,-19.953774,0.60950108,0.029294371,0.18937709,0.11134063,-8.9814473,4.8923812,0.39005613,0.005823227
NC_AS_C9_7843,8.0002,0,0,0,8.0002,6.5460493,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr9:40,131,258-40,139,886",,"lnc_as_chr9_7843, ",,lnc_as_chr9_7843,0.12419454,-8.051884,0.030928906,0,1,0.31877286,-3.1370299,0.39431238,0.12565287,1,0.32464383,-3.0802988,0.18498939,0.062847922,1,0.19612296,-5.0988421,6.5460493,0.94859101,0.001482659
NC_INTER_C1_15604,8.0002,0,0,0,8.0002,124.20044,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr1:7,308,221-7,308,515",,"lnc_inter_chr1_15604, ",,lnc_inter_chr1_15604,1,1,0,0,1,0.068941244,-14.5051053,2.6071285,0,1,0.37838319,-2.6428236,4.1419841,1.6697791,1,0.14543376,-6.8759826,124.20044,15.058802,0.006944144
NC_INTER_C10_18326,8.0002,0,0,0,8.0002,20.208983,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr10:33,610,942-33,612,108",,"lnc_inter_chr10_18326, ",,lnc_inter_chr10_18326,1,1,0,0,1,0.15038007,-6.6498172,0.25730401,0,1,0.064803073,-15.431367,0.68442903,0,1,0.004784311,-209.0165335,20.208983,0,0.00031429
NC_INTER_C11_20411,8.0002,0,0,0,8.0002,9.7069674,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr11:57,797,555-57,798,969",,"lnc_inter_chr11_20411, ",,lnc_inter_chr11_20411,0.17375986,-5.7550691,0.12581546,0,1,0.047742496,-20.9457001,0.7309781,0,1,4.1142394,4.1142394,0,0.15179985,1,0.034875254,-28.6736265,9.7069674,0.15398865,0.001670364
NC_INTER_C11_20695,8.0002,0,0,0,8.0002,189.2826,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr11:70,848,474-70,848,872",,"lnc_inter_chr11_20695, ",,lnc_inter_chr11_20695,4.2847927,4.2847927,0,0.29479103,1,1.324216,1.324216,2.9883328,3.9986487,1,0.14093658,-7.0953898,9.8480343,1.2334549,0.29581869,0.3002468,-3.3305933,189.2826,44.822145,0.027170163
NC_INTER_C14_12193,8.0002,0,0,0,8.0002,60.296694,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr14:76,233,905-76,239,302",,"lnc_inter_chr14_12193, ",,lnc_inter_chr14_12193,0.36139974,-2.7670191,0.97010253,0.32268394,1,0.35703732,-2.8008276,3.4225235,1.2096202,0.23793612,0.35683585,-2.802409,3.4431858,1.3095923,1,0.18603519,-5.3753272,60.296694,8.2939817,0.006607957
NC_INTER_C15_26842,8.0002,0,0,0,8.0002,14.601106,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr15:60,786,966-60,788,180",,"lnc_inter_chr15_26842, ",,lnc_inter_chr15_26842,1,1,0,0,1,0.14927984,-6.6988281,0.23830894,0,1,0.29479357,-3.3922043,0.082892283,0,1,0.007345451,-136.1386846,14.601106,0,5.79E-05
NC_INTER_C2_34674,8.0002,0,0,0,8.0002,7.5671222,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr2:153,431,677-153,433,177",,"lnc_inter_chr2_34674, ",,lnc_inter_chr2_34674,4.3254049,4.3254049,0,0.078217887,1,0.043719185,-22.8732535,0.80753064,0,1,0.16568584,-6.0355187,0.18341932,0,1,0.04022594,-24.8595807,7.5671222,0.21624025,0.023642609
NC_INTER_C4_37970,8.0002,0,0,0,8.0002,41.954129,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr4:60,174,844-60,175,299",,"lnc_inter_chr4_37970, ",,lnc_inter_chr4_37970,0.28634998,-3.49223,0.19549788,0,1,0.50129543,-1.9948317,0.58819318,0.29545355,1,0.75752495,-1.3200885,2.0716799,1.7982237,1,0.073498339,-13.6057497,41.954129,2.0185756,0.014059928
NC_INTER_C6_41681,8.0002,0,0,0,8.0002,4.2652897,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chr6:5,428,151-5,431,129",,"lnc_inter_chr6_41681, ",,lnc_inter_chr6_41681,6.8224427,6.8224427,0,0.073836623,1,0.24905131,-4.0152368,0.60104435,0.12667524,1,0.21335683,-4.6869838,0.54192096,0.11011989,1,0.059513558,-16.8028939,4.2652897,0.14623233,0.034840087
NC_INTER_CX_15240,8.0002,0,0,0,8.0002,4.5200609,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chrX:9,325,108-9,333,758",,"lnc_inter_chrX_15240, ",,lnc_inter_chrX_15240,0.17381602,-5.7532098,0.020566828,0,1,0.021836196,-45.7955225,0.24201216,0,0.12606939,0.1275381,-7.840794,0.19843686,0.018917729,1,0.20648104,-4.8430597,4.5200609,0.71320314,0.035214218
NC_INTER_CX_15243,8.0002,0,0,0,8.0002,25.322917,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chrX:9,359,746-9,363,525",,"lnc_inter_chrX_15243, ",,lnc_inter_chrX_15243,1,1,0,0,1,0.41553808,-2.4065183,0.1999964,0.071146529,1,0.014716467,-67.951093,0.98494254,0,0.063911626,0.11980928,-8.3465987,25.322917,2.3065885,0.001674464
NC_INTER_CX_15246,8.0002,0,0,0,8.0002,54.756325,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chrX:9,378,393-9,379,790",,"lnc_inter_chrX_15246, ",,lnc_inter_chrX_15246,8.1797508,8.1797508,0,0.16796969,1,0.083051544,-12.0407153,0.4297017,0,1,0.082060237,-12.1861701,0.3866066,0,1,0.11847714,-8.4404471,54.756325,4.6546641,0.000235328
NC_INTER_CX_15247,8.0002,0,0,0,8.0002,55.092236,,"[Plus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chrX:9,381,147-9,382,118",,"lnc_inter_chrX_15247, ",,lnc_inter_chrX_15247,1,1,0,0,1,0.052757322,-18.9547151,0.8599505,0,1,0.043788013,-22.8373001,1.1400036,0,1,0.09105702,-10.9821296,55.092236,3.8305238,6.18E-06
NC_INTER_C1_290,8.0002,0,0,0,8.0002,2.8814262,,"[Plus], [# Lnc isoforms: 20], [# of exons: 2], [Gene type: lncRNA]","chr1:71,860,185-71,888,434",,"lnc_inter_chr1_290, ",,lnc_inter_chr1_290,0.2889712,-3.4605525,0.09979784,0.023563501,1,0.13955317,-7.1657275,0.22538611,0.034310783,0.068632466,0.25460656,-3.9276286,0.30809453,0.077122568,0.8307964,0.1837975,-5.4407704,2.8814262,0.37130863,0.002485522
NC_INTER_C13_11440,8.0002,0,0,0,8.0002,2.3126596,,"[Plus], [# Lnc isoforms: 2], [# of exons: 1], [Gene type: lncRNA]","chr13:60,602,667-60,608,140",,"lnc_inter_chr13_11440, ",,lnc_inter_chr13_11440,8.1699373,8.1699373,0,0.042874778,1,0.033773107,-29.6093573,0.26425634,0,0.42078322,0.091718159,-10.9029664,0.46490969,0.029899206,0.507053,0.11985101,-8.3436929,2.3126596,0.19809988,0.046480255
NC_INTER_C15_12594,8.0002,0,0,0,8.0002,18.093035,,"[Plus], [# Lnc isoforms: 2], [# of exons: 1], [Gene type: lncRNA]","chr15:60,755,166-60,756,367",AK015045 AV258845 XR_001781666,"4930402D18Rik, RIKEN cDNA 4930402D18 gene; lnc_inter_chr15_12594, ",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),4930402D18Rik lnc_inter_chr15_12594,1,1,0,0,1,0.080714201,-12.3893935,0.48177695,0,1,0.036827798,-27.153402,1.0977307,0,1,0.00578755,-172.7846866,18.093035,0,4.84E-06
NC_INTER_C15_26844,8.0002,0,0,0,8.0002,7.564966,,"[Plus], [# Lnc isoforms: 2], [# of exons: 1], [Gene type: lncRNA]","chr15:60,800,452-60,804,492",,"lnc_inter_chr15_26844, ",,lnc_inter_chr15_26844,0.24133775,-4.1435706,0.044167927,0,1,0.044871185,-22.2860173,0.23722198,0,1,0.03381987,-29.5684168,0.37189675,0,1,0.028217028,-35.439594,7.564966,0.10779205,2.05E-05
NC_INTER_C19_14771,8.0002,0,0,0,8.0002,5.7408876,,"[Plus], [# Lnc isoforms: 2], [# of exons: 1], [Gene type: lncRNA]","chr19:7,926,292-7,928,521",,"lnc_inter_chr19_14771, ",,lnc_inter_chr19_14771,1,1,0,0,1,1,1,0,0,1,0.29519511,-3.38759,0.045146358,0,1,0.009330106,-107.1799221,5.7408876,0,0.001573916
NC_INTER_C7_44061,8.0002,0,0,0,8.0002,7.6064161,,"[Plus], [# Lnc isoforms: 2], [# of exons: 1], [Gene type: lncRNA]","chr7:27,035,268-27,037,942",,"lnc_inter_chr7_44061, ",,lnc_inter_chr7_44061,0.09359515,-10.6843143,0.13151179,0,1,0.73502318,-1.3605013,0.27453523,0.19135013,1,1.1831416,1.1831416,0.12671165,0.20291026,1,0.023981311,-41.6991375,7.6064161,0.081428551,6.55E-05
NC_INTER_C4_3641,8.0002,0,0,0,8.0002,4.1979522,,"[Plus], [# Lnc isoforms: 39], [# of exons: 12], [Gene type: lncRNA]","chr4:125,627,051-125,676,986",,"lnc_inter_chr4_3641, ",,lnc_inter_chr4_3641,0.21061938,-4.7479012,0.26594814,0.048501828,0.53989225,0.28593105,-3.4973466,0.30823514,0.087590272,1,0.24019642,-4.1632594,0.23580407,0.058820128,0.14857173,0.16990768,-5.8855492,4.1979522,0.54586178,0.001694477
NC_INTER_C15_12563,8.0002,0,0,0,8.0002,4.8158312,,"[Plus], [# Lnc isoforms: 3], [# of exons: 1], [Gene type: lncRNA]","chr15:59,004,090-59,012,171",,"lnc_inter_chr15_12563, ",,lnc_inter_chr15_12563,1,1,0,0,1,0.10179197,-9.8239578,0.052327766,0,1,0.059606421,-16.776716,0.096310498,0,1,0.045522445,-21.9671855,4.8158312,0.1406004,0.008610217
NC_INTER_C15_12564,8.0002,0,0,0,8.0002,4.8667886,,"[Plus], [# Lnc isoforms: 3], [# of exons: 1], [Gene type: lncRNA]","chr15:59,013,120-59,020,699",,"lnc_inter_chr15_12564, ",,lnc_inter_chr15_12564,0.10314094,-9.6954709,0.05882417,0,1,0.22606667,-4.4234738,0.095378961,0.014299531,1,6.3912519,6.3912519,0,0.043269171,1,0.073965683,-13.5197832,4.8667886,0.26057277,0.021506075
NC_INTER_C14_26126,8.0002,0,0,0,8.0002,5.1735905,,"[Plus], [# Lnc isoforms: 3], [# of exons: 2], [Gene type: lncRNA]","chr14:103,901,968-103,905,354",AK079958 XR_003951019 XR_003951025 XR_003951028 XR_004938589 XR_004938590 XR_004938591 XR_004938592,"Gm34907, predicted gene, 34907; lnc_inter_chr14_26126, ",,Gm34907 lnc_inter_chr14_26126,0.24029243,-4.1615959,0.18160333,0.03465057,1,0.042956491,-23.2793691,0.35449681,0,1,0.46846618,-2.1346258,0.41117574,0.23850364,1,0.066078529,-15.1335089,5.1735905,0.22096989,0.001573916
NC_AS_C11_21353,8.0002,0,0,0,8.0002,91.276074,,"[Plus], [# Lnc isoforms: 3], [# of exons: 3], [Gene type: lncRNA]","chr11:106,442,080-106,450,818",,"lnc_as_chr11_21353, ",,lnc_as_chr11_21353,0.54528609,-1.8338997,1.6795837,0.85615356,1,0.45348227,-2.2051579,5.648767,2.573774,0.38184045,0.43491177,-2.2993169,8.4414409,3.9146249,0.17270411,0.34443486,-2.9033066,91.276074,23.789337,0.008863955
NC_INTER_C15_27363,8.0002,0,0,0,8.0002,1.8742309,,"[Plus], [# Lnc isoforms: 3], [# of exons: 3], [Gene type: lncRNA]","chr15:88,021,363-88,027,337",,"lnc_inter_chr15_27363, ",,lnc_inter_chr15_27363,0.28640784,-3.4915246,0.014889778,0,1,0.5275792,-1.89545,0.050220367,0.027227502,1,0.83887258,-1.1920761,0.056716932,0.063376885,1,0.072786232,-13.7388621,1.8742309,0.072895864,0.034882892
NC_INTER_CX_49474,8.0002,0,0,0,8.0002,3.8399146,,"[Plus], [# Lnc isoforms: 43], [# of exons: 1], [Gene type: lncRNA]","chrX:9,402,837-9,419,768",,"lnc_inter_chrX_49474, ",,lnc_inter_chrX_49474,1.9349665,1.9349665,0.005009033,0.013164015,1,0.64040963,-1.5615006,0.092677288,0.06877734,1,0.1178994,-8.4818074,0.25651523,0.028995043,0.55155834,0.21539555,-4.6426215,3.8399146,0.59797898,0.031390261
NC_INTER_C4_38002,8.0002,0,0,0,8.0002,62.190713,,"[Plus], [# Lnc isoforms: 5], [# of exons: 2], [Gene type: lncRNA]","chr4:61,266,682-61,270,230",,"lnc_inter_chr4_38002, ",,lnc_inter_chr4_38002,0.50398218,-1.9841971,0.22609072,0.086718124,1,0.1149158,-8.7020233,1.552542,0.20535747,0.25105936,0.26453153,-3.7802678,2.6989721,0.7642586,0.89407223,0.087788575,-11.3910039,62.190713,3.8364826,0.000168809
